ProductionID,LineID,ProductID,Date,Shift,Output,DefectiveUnits,DowntimeHours,Defective_Categories
21565,2,20,2021-09-29,Morning,1732,40,0.1,"Machine, Human Error"
21566,5,23,2022-11-19,Morning,1139,46,1.99,"Process Issue, Material, Human Error"
21567,1,43,2020-06-23,Morning,1800,88,0.88,Human Error
21568,4,15,2022-08-04,Night,751,37,0.54,Material
21569,4,37,2020-04-15,Morning,1861,48,1.04,"Material, Human Error"
21570,4,22,2020-07-29,Morning,1873,80,1.38,"Human Error, Machine"
21571,4,7,2022-06-29,Morning,581,14,1.26,"Process Issue, Material, Human Error"
21572,4,43,2020-02-15,Night,1557,37,0.84,Material
21573,2,46,2021-08-26,Night,1516,39,1.33,"Material, Process Issue, Machine"
21574,2,41,2021-06-26,Morning,614,9,0.05,Material
21575,3,40,2022-05-20,Night,1002,41,1.26,"Material, Machine"
21576,2,13,2022-07-18,Afternoon,850,32,0.11,Human Error
21577,1,40,2022-06-03,Night,1197,29,0.57,"Human Error, Machine, Material"
21578,2,47,2021-04-01,Morning,710,8,1.01,Process Issue
21579,1,17,2020-08-10,Night,1003,26,0.66,Machine
21580,2,48,2022-10-27,Night,1781,80,1.19,"Machine, Process Issue"
21581,4,19,2021-01-19,Morning,706,13,0.84,"Material, Machine"
21582,2,3,2021-05-12,Morning,1215,58,0.36,Material
21583,3,42,2021-07-04,Afternoon,1645,31,1.88,"Process Issue, Material"
21584,4,10,2021-05-09,Afternoon,1714,17,0.37,"Machine, Process Issue, Material"
21585,4,47,2020-09-24,Morning,609,9,0.91,"Human Error, Process Issue, Material"
21586,3,28,2022-09-24,Night,1666,22,1.02,"Human Error, Process Issue, Machine"
21587,4,6,2022-10-06,Morning,580,15,0.52,"Process Issue, Machine"
21588,1,30,2020-06-16,Afternoon,896,42,0.37,"Human Error, Material, Process Issue"
21589,1,51,2020-08-29,Night,1146,19,0.59,Machine
21590,1,13,2020-06-16,Morning,605,26,1.97,Human Error
21591,2,34,2020-02-07,Afternoon,1403,32,1.01,"Material, Process Issue"
21592,3,2,2021-12-26,Afternoon,670,15,0.27,"Machine, Material, Process Issue"
21593,4,28,2020-09-07,Morning,1754,79,1.48,"Machine, Process Issue, Human Error"
21594,4,36,2021-08-22,Night,989,19,1.74,"Human Error, Machine, Material"
21595,4,16,2022-08-13,Morning,1765,53,1.53,"Human Error, Process Issue"
21596,1,27,2020-12-29,Night,1918,84,0.09,"Material, Machine, Process Issue"
21597,3,12,2021-12-23,Morning,1814,35,1.35,Human Error
21598,1,22,2022-08-22,Night,1522,34,1.46,"Process Issue, Machine, Material"
21599,2,31,2021-10-23,Morning,971,11,1.39,"Machine, Material"
21600,5,48,2020-02-08,Night,901,24,0.34,Machine
21601,2,30,2022-05-13,Morning,1206,51,1.75,"Human Error, Process Issue"
21602,5,8,2022-02-27,Afternoon,1211,60,0.58,Human Error
21603,4,10,2022-05-08,Afternoon,1869,65,1.76,Human Error
21604,4,5,2020-05-23,Morning,1292,34,1.2,"Human Error, Process Issue, Material"
21605,4,24,2021-07-16,Afternoon,1527,72,0.15,Material
21606,4,4,2021-10-24,Night,720,28,2.0,"Material, Process Issue, Human Error"
21607,4,23,2022-11-30,Night,1672,74,1.83,"Machine, Process Issue, Material"
21608,3,11,2021-10-29,Night,1138,38,0.53,Human Error
21609,1,10,2021-02-09,Afternoon,572,22,1.0,"Material, Machine"
21610,1,3,2022-09-27,Afternoon,1672,50,1.45,Process Issue
21611,4,15,2020-05-29,Morning,1331,56,0.09,"Machine, Human Error, Material"
21612,2,48,2020-10-04,Afternoon,1172,35,1.39,Process Issue
21613,4,23,2021-03-23,Afternoon,1602,31,0.37,"Material, Machine, Human Error"
21614,4,15,2020-02-21,Afternoon,1839,66,1.94,"Process Issue, Machine"
21615,2,25,2022-07-11,Afternoon,651,7,1.32,"Machine, Human Error"
21616,4,14,2022-11-20,Afternoon,554,24,1.24,Material
21617,2,28,2022-05-08,Morning,770,19,0.31,Machine
21618,1,28,2020-02-28,Afternoon,1624,63,0.19,Machine
21619,4,38,2021-08-24,Night,1037,28,0.76,"Process Issue, Machine"
21620,1,6,2022-08-26,Afternoon,1809,60,0.17,"Human Error, Material, Process Issue"
21621,1,33,2021-04-07,Afternoon,1174,26,1.25,"Process Issue, Machine, Material"
21622,4,21,2020-06-19,Afternoon,1680,72,1.88,"Machine, Human Error"
21623,2,41,2021-04-06,Morning,928,14,0.78,Process Issue
21624,2,4,2020-12-23,Night,1152,52,0.87,Human Error
21625,4,31,2020-09-28,Night,1402,51,0.19,"Human Error, Material"
21626,5,29,2022-10-23,Afternoon,1543,35,1.78,Process Issue
21627,2,13,2022-01-04,Night,860,23,0.45,Human Error
21628,4,22,2021-04-09,Afternoon,935,29,0.48,"Process Issue, Material"
21629,3,42,2020-09-24,Afternoon,1560,56,1.05,"Process Issue, Human Error, Material"
21630,1,35,2022-01-16,Afternoon,522,6,1.25,Machine
21631,4,9,2021-04-06,Afternoon,514,25,1.5,"Machine, Human Error"
21632,4,27,2020-09-02,Afternoon,1865,64,0.4,"Process Issue, Material, Machine"
21633,3,49,2020-07-08,Morning,1291,33,1.92,"Process Issue, Material"
21634,4,46,2022-07-16,Morning,1115,41,1.68,"Human Error, Material"
21635,4,1,2021-10-07,Morning,1204,46,1.5,"Machine, Human Error, Material"
21636,4,16,2020-04-22,Morning,967,35,0.73,"Process Issue, Human Error, Machine"
21637,3,18,2022-11-18,Morning,769,35,1.1,"Human Error, Machine"
21638,2,26,2021-04-08,Morning,598,15,0.22,"Material, Process Issue, Human Error"
21639,1,48,2020-08-19,Afternoon,1326,62,0.74,"Process Issue, Machine"
21640,4,35,2021-09-19,Morning,1286,58,1.24,Machine
21641,2,6,2021-07-22,Afternoon,1035,47,1.25,Process Issue
21642,2,36,2022-08-07,Night,506,12,1.03,Human Error
21643,2,29,2021-11-09,Morning,1066,27,1.64,"Material, Process Issue"
21644,3,26,2020-03-19,Night,1922,79,0.98,"Human Error, Process Issue, Machine"
21645,2,46,2020-11-10,Morning,1105,23,0.39,"Process Issue, Machine, Material"
21646,3,26,2021-12-19,Night,635,24,0.26,"Human Error, Process Issue, Machine"
21647,1,34,2020-10-29,Night,1727,78,1.84,"Process Issue, Human Error"
21648,2,34,2022-12-01,Morning,1574,59,1.86,Human Error
21649,3,20,2021-07-14,Morning,1528,69,1.82,"Human Error, Material, Machine"
21650,4,1,2021-10-17,Afternoon,1440,52,0.54,"Process Issue, Human Error"
21651,1,21,2021-03-22,Night,1149,22,1.27,"Human Error, Machine"
21652,1,33,2021-07-30,Afternoon,1181,44,1.49,"Material, Process Issue"
21653,2,14,2021-07-11,Morning,687,12,1.19,Process Issue
21654,4,12,2022-02-08,Night,712,28,1.24,"Material, Process Issue"
21655,2,43,2021-08-28,Morning,1399,23,0.02,"Machine, Human Error"
21656,4,41,2021-04-07,Morning,884,19,0.51,"Human Error, Material"
21657,2,52,2022-05-20,Night,1525,27,0.33,Machine
21658,4,3,2020-05-22,Afternoon,985,10,1.86,"Machine, Human Error"
21659,1,9,2021-09-30,Morning,1894,60,1.56,"Machine, Human Error"
21660,4,8,2021-09-15,Night,1238,13,1.04,Process Issue
21661,2,3,2020-12-20,Morning,1702,45,0.91,Process Issue
21662,5,49,2021-11-17,Night,1285,55,0.23,"Material, Process Issue"
21663,3,49,2020-05-04,Night,1566,37,1.28,"Process Issue, Machine"
21664,3,11,2021-10-24,Morning,1059,27,1.74,Material
21665,4,52,2021-11-25,Morning,1366,34,1.92,Machine
21666,2,50,2020-07-31,Morning,826,25,0.92,"Machine, Process Issue"
21667,3,27,2022-01-11,Night,1628,49,0.83,"Material, Human Error, Machine"
21668,2,37,2021-10-24,Night,1666,27,1.6,"Machine, Material, Process Issue"
21669,4,49,2021-04-15,Afternoon,1843,22,0.8,Material
21670,4,50,2022-04-14,Afternoon,1450,35,1.61,Process Issue
21671,3,7,2021-03-21,Morning,1354,61,1.5,"Machine, Human Error"
21672,4,5,2020-02-13,Afternoon,541,11,1.93,"Process Issue, Material"
21673,3,49,2022-05-24,Afternoon,810,38,0.39,Machine
21674,1,8,2021-03-07,Night,1998,71,0.98,"Machine, Process Issue, Material"
21675,4,15,2021-03-16,Afternoon,1633,44,1.59,"Machine, Material"
21676,3,1,2022-01-10,Morning,529,20,0.67,"Material, Human Error, Machine"
21677,1,23,2021-03-24,Afternoon,875,28,0.99,Machine
21678,1,35,2020-02-16,Night,1694,82,1.43,"Human Error, Machine, Process Issue"
21679,3,16,2021-01-09,Morning,660,10,1.67,"Machine, Material"
21680,4,2,2021-01-29,Afternoon,1370,24,1.97,Human Error
21681,1,46,2021-07-03,Morning,1921,67,0.42,Material
21682,3,18,2021-07-10,Afternoon,706,18,1.76,Process Issue
21683,2,30,2022-07-16,Morning,736,24,0.49,"Human Error, Process Issue"
21684,4,25,2022-11-28,Afternoon,1325,31,0.59,Material
21685,4,4,2021-02-10,Afternoon,1002,50,0.37,"Material, Process Issue, Human Error"
21686,5,14,2021-08-29,Afternoon,1013,50,1.77,Material
21687,1,7,2021-01-27,Night,1852,79,1.96,"Material, Human Error, Machine"
21688,4,49,2021-10-25,Night,789,11,1.58,"Machine, Human Error"
21689,5,49,2020-07-04,Morning,641,30,1.54,"Human Error, Process Issue, Material"
21690,4,23,2021-06-06,Afternoon,1879,24,1.29,"Human Error, Machine"
21691,2,24,2020-09-27,Morning,1740,24,0.85,"Human Error, Process Issue"
21692,1,50,2022-01-12,Morning,1772,65,0.21,"Machine, Process Issue"
21693,1,19,2020-05-29,Night,1629,68,1.11,"Process Issue, Material, Human Error"
21694,4,6,2022-09-08,Night,1269,17,1.31,Process Issue
21695,2,36,2021-10-10,Afternoon,946,45,0.38,"Human Error, Process Issue, Material"
21696,2,11,2020-11-04,Afternoon,1583,16,1.26,"Human Error, Material"
21697,5,31,2020-01-21,Afternoon,1731,23,0.78,Process Issue
21698,2,47,2021-03-30,Night,590,24,1.22,"Material, Machine"
21699,4,4,2020-04-11,Afternoon,1882,43,0.3,"Process Issue, Machine"
21700,4,6,2022-04-23,Night,866,21,1.73,"Human Error, Material"
21701,4,38,2020-10-03,Morning,1138,17,1.46,"Process Issue, Material, Human Error"
21702,3,44,2022-07-27,Morning,699,16,0.81,"Material, Process Issue"
21703,2,21,2021-08-27,Afternoon,1950,82,0.63,"Material, Machine"
21704,2,5,2022-09-19,Afternoon,728,35,1.26,Human Error
21705,2,43,2022-05-11,Morning,1631,49,0.59,"Human Error, Process Issue"
21706,2,25,2022-08-30,Night,1976,68,0.62,"Process Issue, Human Error"
21707,2,27,2020-09-28,Afternoon,602,25,0.93,Material
21708,2,39,2022-07-21,Morning,1683,83,1.35,"Machine, Process Issue, Material"
21709,3,19,2022-07-12,Morning,1081,39,0.23,Machine
21710,1,41,2021-02-05,Morning,1897,69,1.5,"Process Issue, Human Error, Machine"
21711,4,39,2021-10-07,Morning,657,14,0.47,Human Error
21712,3,47,2021-01-16,Afternoon,1432,59,0.02,"Machine, Material"
21713,1,17,2021-06-03,Night,1511,69,0.04,Process Issue
21714,1,42,2021-02-15,Morning,1575,49,0.71,Human Error
21715,1,16,2022-07-23,Afternoon,1188,51,1.98,"Material, Process Issue"
21716,3,44,2021-06-20,Night,1826,79,1.76,"Material, Machine, Human Error"
21717,2,23,2021-08-17,Morning,1322,47,0.89,"Machine, Material, Human Error"
21718,4,27,2021-07-27,Morning,1294,31,1.57,"Human Error, Machine, Material"
21719,3,12,2020-10-17,Morning,937,45,1.78,Process Issue
21720,4,39,2021-04-22,Night,1450,47,0.05,"Material, Human Error, Process Issue"
21721,5,19,2021-09-13,Afternoon,621,30,1.48,"Material, Human Error"
21722,1,22,2021-03-11,Afternoon,1266,18,0.47,"Material, Machine, Human Error"
21723,4,35,2020-04-22,Afternoon,1680,45,0.38,Human Error
21724,3,35,2020-05-22,Morning,1981,24,1.59,"Process Issue, Material, Human Error"
21725,4,11,2020-01-02,Morning,1438,33,1.39,"Material, Process Issue, Human Error"
21726,4,21,2020-04-07,Morning,725,11,0.09,"Human Error, Machine, Material"
21727,2,41,2021-12-17,Morning,1537,45,0.1,Process Issue
21728,1,20,2020-07-25,Night,1561,77,1.48,"Material, Machine, Process Issue"
21729,4,30,2021-03-14,Afternoon,1894,25,0.95,"Material, Human Error, Process Issue"
21730,2,3,2022-02-13,Morning,690,34,0.41,Process Issue
21731,2,42,2020-07-15,Night,649,26,1.1,Process Issue
21732,1,30,2021-06-02,Night,1252,39,1.12,Machine
21733,2,33,2021-07-23,Afternoon,1023,20,1.09,Human Error
21734,4,28,2020-10-16,Night,1269,50,0.87,"Machine, Process Issue, Material"
21735,4,39,2021-12-22,Morning,705,31,0.38,Machine
21736,2,37,2021-12-14,Morning,856,20,1.07,Material
21737,4,50,2021-02-07,Morning,1054,35,0.29,"Material, Human Error, Process Issue"
21738,4,17,2022-03-29,Morning,1646,53,1.04,"Machine, Human Error"
21739,3,48,2021-09-25,Afternoon,1061,44,1.01,Material
21740,1,14,2021-04-07,Morning,1165,41,0.03,"Human Error, Material, Machine"
21741,4,32,2022-01-19,Afternoon,1717,31,1.11,Process Issue
21742,2,52,2021-02-06,Night,1166,35,1.16,"Human Error, Material, Process Issue"
21743,1,49,2020-11-25,Afternoon,1939,85,1.11,Machine
21744,3,17,2020-03-06,Afternoon,722,31,0.12,"Machine, Human Error"
21745,4,28,2020-05-05,Morning,1830,34,1.92,"Machine, Human Error"
21746,1,50,2020-03-04,Night,697,17,0.63,"Process Issue, Material, Human Error"
21747,5,50,2020-05-30,Night,782,25,1.81,"Machine, Human Error"
21748,4,36,2021-10-19,Morning,1574,29,0.18,"Human Error, Material"
21749,2,13,2022-10-10,Morning,1648,28,0.5,"Process Issue, Material, Machine"
21750,1,31,2022-12-21,Night,1844,68,0.33,Human Error
21751,4,8,2021-10-29,Morning,1642,54,0.67,"Machine, Material"
21752,3,42,2020-10-15,Afternoon,670,17,1.18,"Machine, Material, Process Issue"
21753,5,45,2022-12-15,Afternoon,1183,44,1.35,"Material, Machine, Process Issue"
21754,4,47,2022-03-20,Morning,1519,49,0.94,"Material, Machine, Process Issue"
21755,1,12,2022-07-24,Night,994,30,0.18,"Human Error, Process Issue, Machine"
21756,4,29,2022-04-18,Morning,833,20,1.66,"Machine, Process Issue"
21757,2,29,2022-10-10,Afternoon,509,13,0.53,Machine
21758,4,34,2021-05-14,Night,1990,74,0.55,Process Issue
21759,1,22,2021-11-10,Morning,1556,20,1.25,"Machine, Human Error, Material"
21760,1,44,2021-05-23,Afternoon,547,7,1.88,Process Issue
21761,4,16,2022-06-23,Night,1114,49,0.17,"Machine, Process Issue"
21762,5,31,2021-08-09,Night,1325,38,1.51,"Human Error, Machine"
21763,4,10,2022-10-11,Morning,574,17,0.05,Material
21764,4,8,2021-07-26,Morning,1207,18,1.27,Material
21765,4,48,2021-04-16,Afternoon,1589,39,0.18,"Human Error, Process Issue, Machine"
21766,2,20,2020-03-02,Afternoon,785,37,0.26,Machine
21767,3,39,2022-10-14,Morning,877,27,0.98,Human Error
21768,4,13,2021-04-26,Night,852,29,0.82,Human Error
21769,4,32,2021-02-04,Morning,1387,47,1.28,"Machine, Material, Process Issue"
21770,1,8,2022-01-25,Morning,1218,13,0.62,Material
21771,2,1,2020-03-06,Afternoon,1816,19,0.49,"Machine, Process Issue, Human Error"
21772,2,18,2021-11-18,Night,982,34,1.28,"Human Error, Machine"
21773,4,3,2020-11-21,Morning,1815,47,1.38,"Machine, Process Issue, Human Error"
21774,4,45,2020-04-05,Afternoon,517,7,1.6,"Material, Human Error, Machine"
21775,1,35,2021-03-26,Afternoon,1856,92,0.5,"Machine, Process Issue"
21776,2,6,2021-02-21,Morning,1700,76,0.22,"Material, Human Error, Process Issue"
21777,3,16,2021-10-09,Morning,1320,21,1.32,"Process Issue, Machine, Human Error"
21778,1,2,2020-12-08,Night,1725,29,0.42,Process Issue
21779,4,31,2020-08-12,Night,531,15,0.46,"Machine, Material"
21780,2,40,2022-04-08,Afternoon,1501,56,1.73,"Human Error, Material, Machine"
21781,1,24,2020-09-16,Morning,859,31,0.65,"Material, Process Issue"
21782,4,45,2021-06-03,Afternoon,696,10,1.74,Machine
21783,1,19,2022-10-12,Morning,1602,45,1.82,"Machine, Material, Process Issue"
21784,1,48,2022-03-08,Afternoon,536,16,0.82,Machine
21785,1,46,2021-09-29,Afternoon,1983,70,0.11,"Material, Machine"
21786,3,28,2020-04-08,Afternoon,1405,49,1.43,"Process Issue, Human Error"
21787,4,32,2020-09-25,Night,1983,63,1.74,"Machine, Human Error"
21788,3,23,2020-08-21,Afternoon,1529,74,0.9,Machine
21789,2,32,2020-01-04,Morning,628,30,0.75,Human Error
21790,4,47,2022-10-06,Morning,1544,63,0.34,"Human Error, Process Issue"
21791,3,24,2021-12-03,Afternoon,763,12,0.31,"Material, Human Error"
21792,3,30,2022-04-27,Afternoon,804,29,1.89,"Machine, Human Error, Material"
21793,5,6,2021-06-22,Morning,1552,73,0.36,Human Error
21794,3,10,2021-10-25,Morning,1341,35,1.31,Machine
21795,4,4,2020-04-05,Morning,1507,31,0.98,"Human Error, Process Issue"
21796,4,24,2021-08-07,Morning,708,18,0.78,Process Issue
21797,4,27,2022-02-28,Morning,1760,45,0.79,Material
21798,2,7,2020-01-30,Morning,970,10,1.01,Machine
21799,1,40,2022-12-25,Afternoon,1636,79,0.82,Human Error
21800,3,32,2022-07-19,Morning,670,33,1.63,"Process Issue, Material"
21801,1,11,2020-06-14,Afternoon,849,29,1.89,"Machine, Human Error"
21802,4,32,2022-04-29,Morning,1787,33,1.47,Machine
21803,4,19,2021-03-19,Afternoon,830,16,1.35,"Human Error, Process Issue, Material"
21804,2,10,2020-03-09,Afternoon,541,24,1.26,Human Error
21805,1,12,2020-04-21,Afternoon,1475,20,1.42,"Human Error, Machine, Material"
21806,1,7,2020-07-12,Night,1510,48,0.99,"Material, Process Issue, Machine"
21807,2,35,2021-02-02,Morning,736,20,1.08,"Human Error, Machine"
21808,4,5,2022-12-15,Afternoon,1483,60,0.27,"Machine, Material"
21809,4,51,2021-07-23,Afternoon,1070,32,0.12,"Machine, Process Issue"
21810,5,10,2021-01-02,Afternoon,963,45,0.51,"Human Error, Process Issue"
21811,5,5,2021-01-18,Night,1260,25,0.02,"Machine, Material, Human Error"
21812,4,40,2020-07-10,Afternoon,1645,65,0.48,Process Issue
21813,2,36,2021-06-25,Afternoon,636,24,1.46,"Material, Process Issue, Human Error"
21814,5,17,2021-09-06,Afternoon,1821,84,1.12,"Machine, Process Issue, Human Error"
21815,4,42,2020-05-24,Morning,1468,66,1.17,"Material, Process Issue"
21816,1,1,2021-03-26,Morning,1994,76,1.39,"Human Error, Machine, Material"
21817,2,48,2020-03-15,Afternoon,934,44,0.35,Machine
21818,1,13,2021-03-01,Afternoon,1939,51,1.76,Process Issue
21819,4,17,2022-10-02,Morning,1506,57,0.5,"Machine, Material"
21820,4,48,2021-01-01,Morning,911,20,1.16,Machine
21821,3,9,2022-11-09,Morning,647,32,0.84,Material
21822,4,46,2020-08-16,Morning,1981,84,1.61,Human Error
21823,1,32,2021-03-01,Afternoon,1052,17,1.71,"Machine, Human Error, Material"
21824,2,7,2020-05-01,Night,1690,77,1.55,"Process Issue, Machine"
21825,4,19,2020-04-01,Afternoon,712,17,0.6,Machine
21826,4,49,2022-12-09,Afternoon,966,31,1.53,Material
21827,5,52,2022-10-24,Afternoon,515,22,1.81,Process Issue
21828,5,42,2020-09-08,Morning,1622,27,0.68,Machine
21829,1,3,2020-12-20,Morning,1281,14,0.79,"Material, Machine"
21830,1,47,2022-11-27,Afternoon,838,24,1.34,Machine
21831,1,45,2020-02-15,Night,1851,19,1.05,"Human Error, Machine"
21832,5,4,2021-09-05,Night,926,31,0.27,"Process Issue, Human Error"
21833,4,1,2021-06-18,Afternoon,1242,51,1.72,Process Issue
21834,1,29,2022-08-08,Morning,944,19,0.33,Process Issue
21835,4,49,2022-04-11,Morning,1688,24,0.19,Human Error
21836,5,27,2020-01-22,Night,1051,29,1.79,"Machine, Human Error"
21837,2,11,2021-10-07,Afternoon,783,15,1.66,"Human Error, Machine, Material"
21838,4,43,2020-01-14,Morning,1943,57,0.62,"Human Error, Machine, Process Issue"
21839,3,11,2021-08-24,Afternoon,1715,56,0.49,"Material, Process Issue, Machine"
21840,1,37,2021-09-01,Afternoon,1919,36,1.49,"Material, Human Error"
21841,1,34,2022-08-07,Night,1558,59,1.31,Human Error
21842,2,1,2021-12-09,Night,1652,36,0.15,Machine
21843,3,45,2020-10-10,Afternoon,1826,91,1.56,"Material, Process Issue"
21844,4,38,2020-06-27,Afternoon,1270,61,1.42,"Machine, Human Error"
21845,4,7,2022-06-29,Afternoon,952,44,1.89,"Machine, Human Error"
21846,2,2,2022-10-25,Afternoon,1808,58,1.53,"Material, Machine"
21847,1,27,2021-08-23,Night,680,26,0.19,Process Issue
21848,3,24,2020-09-24,Afternoon,971,24,1.57,"Machine, Process Issue"
21849,2,11,2022-01-04,Afternoon,1418,49,1.29,"Process Issue, Human Error, Material"
21850,1,36,2021-08-22,Afternoon,702,16,1.19,"Material, Process Issue, Machine"
21851,4,36,2020-04-19,Afternoon,580,28,1.23,Process Issue
21852,1,33,2021-05-26,Afternoon,948,39,1.58,"Material, Human Error, Process Issue"
21853,3,31,2022-07-11,Night,1592,57,0.02,"Machine, Human Error, Process Issue"
21854,5,21,2022-03-25,Night,550,27,1.86,Material
21855,2,41,2021-06-19,Afternoon,1177,53,1.6,Material
21856,4,52,2020-08-31,Night,1844,34,0.16,Machine
21857,5,4,2021-09-11,Night,542,15,1.57,"Machine, Human Error"
21858,4,40,2021-08-07,Afternoon,1988,53,1.61,"Process Issue, Material, Human Error"
21859,2,45,2020-11-13,Afternoon,1040,39,0.28,"Human Error, Machine"
21860,3,2,2022-11-13,Afternoon,1216,34,0.09,"Human Error, Process Issue"
21861,3,50,2020-01-13,Night,789,8,0.3,"Process Issue, Material, Machine"
21862,1,5,2020-08-17,Afternoon,1492,25,0.73,"Process Issue, Machine"
21863,2,13,2021-03-03,Afternoon,1825,63,0.97,Human Error
21864,5,22,2020-07-18,Afternoon,860,30,0.15,Material
21865,3,50,2021-07-31,Afternoon,640,22,0.94,"Machine, Human Error"
21866,1,50,2022-11-06,Afternoon,620,7,1.45,"Machine, Process Issue, Human Error"
21867,4,30,2021-03-26,Morning,1049,33,1.63,"Material, Machine"
21868,2,6,2022-05-04,Morning,1711,46,1.32,"Material, Human Error"
21869,2,18,2021-08-31,Night,1948,52,1.26,"Process Issue, Human Error, Material"
21870,3,31,2021-08-26,Morning,927,10,0.69,Machine
21871,5,6,2021-05-03,Afternoon,1905,83,0.97,"Material, Human Error, Process Issue"
21872,2,23,2020-03-21,Afternoon,1510,20,0.24,"Human Error, Process Issue, Machine"
21873,1,37,2020-10-30,Afternoon,1467,32,0.16,"Process Issue, Material, Machine"
21874,2,19,2020-04-29,Morning,1994,92,0.59,"Human Error, Process Issue"
21875,3,22,2021-02-21,Afternoon,557,18,1.36,"Material, Human Error"
21876,1,49,2020-11-26,Afternoon,1742,38,0.39,"Material, Human Error"
21877,1,42,2021-09-18,Afternoon,1015,19,1.34,"Human Error, Process Issue"
21878,3,17,2020-09-11,Morning,1411,48,1.19,"Machine, Process Issue"
21879,2,49,2021-07-08,Night,1792,40,0.39,Machine
21880,3,20,2021-01-21,Morning,1706,43,0.94,Process Issue
21881,4,49,2021-11-11,Night,662,14,0.45,Material
21882,3,26,2021-07-23,Afternoon,1452,40,1.6,Material
21883,2,24,2020-09-16,Morning,983,21,0.34,"Process Issue, Machine, Human Error"
21884,4,39,2021-05-27,Night,765,14,0.76,"Machine, Human Error"
21885,2,26,2020-06-12,Night,948,30,1.64,"Material, Process Issue"
21886,1,10,2022-12-10,Afternoon,1395,26,0.62,"Human Error, Machine"
21887,1,46,2022-11-20,Night,1631,19,0.28,"Human Error, Process Issue, Material"
21888,3,46,2022-03-27,Afternoon,1161,51,0.89,Process Issue
21889,4,26,2022-06-29,Morning,1909,34,1.02,Process Issue
21890,4,43,2021-12-31,Morning,1626,75,1.63,Machine
21891,4,36,2021-04-11,Morning,1707,27,0.13,"Process Issue, Human Error"
21892,1,30,2022-04-20,Afternoon,637,8,1.67,"Human Error, Machine"
21893,2,19,2021-03-11,Afternoon,1016,25,0.76,"Human Error, Process Issue, Material"
21894,1,31,2020-06-20,Night,1883,84,1.93,"Material, Machine"
21895,3,5,2022-06-10,Afternoon,1530,50,0.49,"Machine, Process Issue"
21896,4,18,2020-09-24,Night,1580,20,1.42,"Process Issue, Machine"
21897,2,7,2020-06-02,Afternoon,1340,58,0.81,Material
21898,4,51,2020-07-07,Afternoon,1754,44,0.82,"Machine, Human Error, Material"
21899,2,6,2021-03-02,Night,1655,40,0.95,"Process Issue, Machine, Human Error"
21900,5,40,2020-08-24,Night,637,14,1.26,"Human Error, Material, Process Issue"
21901,3,22,2020-06-19,Afternoon,1031,19,0.27,"Material, Process Issue, Human Error"
21902,3,43,2020-05-10,Morning,981,16,0.82,"Material, Machine, Process Issue"
21903,4,43,2021-11-01,Night,1477,34,1.11,"Material, Process Issue, Machine"
21904,4,47,2020-01-27,Afternoon,1765,18,0.04,Process Issue
21905,4,47,2020-07-08,Morning,721,14,1.23,Human Error
21906,4,4,2022-11-01,Afternoon,1587,62,0.64,"Machine, Material, Human Error"
21907,3,17,2022-10-03,Afternoon,1981,93,1.62,"Human Error, Material, Process Issue"
21908,4,9,2020-11-01,Night,1711,84,0.96,"Human Error, Material, Machine"
21909,1,21,2021-12-13,Afternoon,1116,27,1.2,"Human Error, Process Issue, Material"
21910,5,43,2020-03-05,Morning,735,22,1.42,"Material, Process Issue"
21911,5,15,2021-07-30,Afternoon,834,13,1.4,"Process Issue, Machine"
21912,4,2,2021-12-22,Afternoon,1375,68,0.56,"Human Error, Machine"
21913,2,31,2022-04-25,Night,1569,66,1.29,"Material, Human Error, Process Issue"
21914,1,30,2022-12-14,Morning,531,22,0.23,"Material, Machine"
21915,3,29,2020-03-27,Afternoon,511,22,0.66,Machine
21916,4,29,2022-03-22,Night,1017,19,0.87,"Machine, Process Issue"
21917,3,3,2021-04-16,Afternoon,1325,49,1.16,Material
21918,1,2,2022-04-27,Night,1929,40,0.53,"Process Issue, Human Error"
21919,1,6,2020-09-11,Night,1485,41,0.04,"Material, Process Issue"
21920,5,26,2020-12-16,Night,736,35,0.86,"Human Error, Material"
21921,3,37,2021-05-27,Afternoon,1041,27,1.21,"Material, Human Error, Process Issue"
21922,2,10,2022-04-10,Night,882,22,0.37,Process Issue
21923,1,37,2022-03-14,Afternoon,730,13,1.92,"Machine, Human Error, Material"
21924,4,48,2022-07-11,Afternoon,1578,77,1.94,Material
21925,4,43,2020-05-01,Night,1426,26,1.8,"Machine, Material, Process Issue"
21926,4,27,2020-05-19,Morning,507,10,1.32,"Human Error, Material"
21927,4,41,2021-05-27,Morning,921,21,0.74,"Process Issue, Machine"
21928,3,36,2022-10-03,Night,1315,65,2.0,"Machine, Human Error, Process Issue"
21929,1,14,2022-07-28,Night,1702,22,0.91,"Material, Machine, Human Error"
21930,2,19,2021-08-13,Afternoon,649,10,1.89,Human Error
21931,3,38,2021-01-30,Morning,1195,18,1.51,Machine
21932,2,48,2022-09-22,Morning,1931,77,1.82,Human Error
21933,3,37,2021-02-17,Morning,1469,27,1.01,Process Issue
21934,4,33,2022-10-02,Morning,1943,42,1.79,"Process Issue, Material"
21935,4,6,2020-01-06,Night,1052,52,1.21,"Material, Machine, Human Error"
21936,3,31,2020-12-06,Afternoon,1508,31,0.91,Material
21937,1,52,2022-11-17,Morning,964,40,1.29,"Machine, Process Issue"
